representation,scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion
encoder,team9_2000_k60,6,2,3.1944444444444446,0.154496,60,8.961561,9.053798,-1.636833,3.530396,0.0,0.065863684,0.07250854575321056,0.6,0.6,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,6,3,3.1944444444444446,0.154496,60,11.5953045,12.823602,-1.5844375,8.30603,0.13333333333333333,0.06180049,0.07312703999871825,0.7333333333333333,0.7333333333333333,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,6,4,3.1944444444444446,0.154496,60,5.0711594,12.631908,-1.6051041,4.032856,0.016666666666666666,0.05802267,0.05904156172820495,0.6666666666666666,0.7333333333333333,0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,6,5,3.1944444444444446,0.154496,60,13.675583,15.804652,-0.4212373,0.40047452,0.0,0.04747604,0.04593615517082878,0.4666666666666667,0.6,0.1333333333333333,team9_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,6,6,3.1944444444444446,0.154496,60,9.724313,11.552528,-3.7949216,7.3920393,0.016666666666666666,0.062156606,0.07904874315760498,0.8666666666666667,0.9333333333333333,0.06666666666666665,id_2000_k60,scale_5000_k60,False,False,False
encoder,team9_2000_k60,6,7,3.1944444444444446,0.154496,60,6.6698794,13.255462,-4.0443225,6.212493,0.0,0.06901336,0.08304633235281793,0.5333333333333333,0.8,0.2666666666666667,team9_2000_k60,retrograde_2000_k60,False,False,True
encoder,team9_2000_k60,6,8,3.1944444444444446,0.154496,60,8.003319,15.238651,0.57516724,5.94211,0.0,0.078820355,0.07420862258850235,0.6666666666666666,0.8666666666666667,0.20000000000000007,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,7,0,3.1944444444444446,0.13672909,60,13.804299,4.72432,2.8579237,6.9798884,0.0,0.08538284,0.06765974127501434,0.3333333333333333,0.6,0.26666666666666666,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,7,1,3.1944444444444446,0.13672909,60,10.492383,5.711724,-0.32024127,8.399631,0.0,0.07534351,0.10145881651439222,0.6666666666666666,0.8,0.13333333333333341,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,7,2,3.1944444444444446,0.13672909,60,12.807314,7.3763075,0.24265642,9.817879,0.0,0.06373317,0.06284240587218749,0.6,0.8666666666666667,0.2666666666666667,team9_2000_k60,scale_5000_k60,False,False,True
encoder,team9_2000_k60,7,3,3.1944444444444446,0.13672909,60,11.33723,12.311618,-1.7794644,6.122385,0.016666666666666666,0.09573936,0.07894379662426855,0.4666666666666667,0.6666666666666666,0.19999999999999996,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,7,4,3.1944444444444446,0.13672909,60,7.6060243,12.378957,-0.10862466,10.632207,0.016666666666666666,0.062504455,0.05485313789012649,0.8666666666666667,0.7333333333333333,-0.13333333333333341,id_2000_k60,retrograde_2000_k60,False,False,False
encoder,team9_2000_k60,7,5,3.1944444444444446,0.13672909,60,11.542622,15.583427,-1.8055881,8.015154,0.016666666666666666,0.06363914,0.09545222996629793,0.8,0.6,-0.20000000000000007,retrograde_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,7,6,3.1944444444444446,0.13672909,60,9.180427,11.257596,-3.1054661,6.262831,0.0,0.10627153,0.10555909181010088,0.6666666666666666,0.6666666666666666,0.0,id_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,7,7,3.1944444444444446,0.13672909,60,7.320592,14.007546,-2.0177326,9.096671,0.0,0.060899597,0.07806713182007892,0.9333333333333333,0.8666666666666667,-0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,7,8,3.1944444444444446,0.13672909,60,8.110743,15.1215,0.038941257,7.203675,0.0,0.06988341,0.04234547566650156,0.5333333333333333,0.6666666666666666,0.1333333333333333,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,4,0,3.333333333333333,0.14489129,60,14.171006,3.899478,3.372048,6.4047465,0.05,0.07868214,0.05450409442256899,0.6,0.6666666666666666,0.06666666666666665,team9_2000_k60,scale_5000_k60,False,False,False
encoder,team9_2000_k60,4,1,3.333333333333333,0.14489129,60,10.43495,5.940671,-0.29630727,7.9395437,0.0,0.069874175,0.08480149011428612,0.5333333333333333,0.6666666666666666,0.1333333333333333,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,4,2,3.333333333333333,0.14489129,60,9.571431,8.905929,-0.7194108,4.5748343,0.0,0.063965306,0.043143427156960304,0.6666666666666666,0.7333333333333333,0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,4,3,3.333333333333333,0.14489129,60,8.751217,12.798401,-0.0707283,5.234654,0.05,0.13456948,0.13516365800408675,0.4666666666666667,0.6666666666666666,0.19999999999999996,team9_2000_k60,id_2000_k15,False,False,False
encoder,team9_2000_k60,4,4,3.333333333333333,0.14489129,60,5.8983164,12.769043,-2.292598,5.2445555,0.0,0.060623486,0.09067412850598923,0.6,0.7333333333333333,0.1333333333333333,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,4,5,3.333333333333333,0.14489129,60,11.830788,15.135195,-0.2667281,9.501386,0.03333333333333333,0.0458465,0.04367524533954534,0.5333333333333333,0.6,0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,4,6,3.333333333333333,0.14489129,60,7.2572823,10.51585,-0.23050205,0.1771146,0.016666666666666666,0.062036503,0.09821154565049316,0.4666666666666667,0.8,0.33333333333333337,team9_2000_k60,id_2000_k60,False,False,True
encoder,team9_2000_k60,4,7,3.333333333333333,0.14489129,60,3.859564,11.840517,0.8414261,1.9277858,0.0,0.049475607,0.06481479376666052,0.4,0.6,0.19999999999999996,team9_2000_k60,scale_5000_k60,False,False,False
encoder,team9_2000_k60,4,8,3.333333333333333,0.14489129,60,9.366492,15.759436,-3.2887437,7.613377,0.0,0.065856956,0.08250666044905484,0.6666666666666666,0.7333333333333333,0.06666666666666665,team9_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,5,0,3.333333333333333,0.14953186,60,11.617655,5.2196894,-2.0935004,8.112015,0.03333333333333333,0.059019644,0.07078903288238383,0.6666666666666666,0.8,0.13333333333333341,scale_5000_k60,id_2000_k15,False,False,False
encoder,team9_2000_k60,5,1,3.333333333333333,0.14953186,60,10.129197,7.0308943,-4.2663784,7.0286202,0.0,0.040362094,0.06316141206129353,0.6,0.8,0.20000000000000007,team9_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,5,2,3.333333333333333,0.14953186,60,9.183606,8.647821,-3.2147684,5.4231696,0.0,0.08526815,0.09259366661354147,0.4,0.8666666666666667,0.4666666666666667,team9_2000_k60,id_2000_k15,False,False,True
encoder,team9_2000_k60,5,3,3.333333333333333,0.14953186,60,10.93724,11.430864,-4.278084,7.9224267,0.05,0.05942293,0.09110525065118073,0.8,0.5333333333333333,-0.2666666666666667,scale_5000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,5,4,3.333333333333333,0.14953186,60,5.505838,12.766898,-2.8033397,5.6266437,0.016666666666666666,0.055664085,0.08617650343478855,0.4666666666666667,0.7333333333333333,0.2666666666666666,team9_2000_k60,id_2000_k60,False,False,True
encoder,team9_2000_k60,5,5,3.333333333333333,0.14953186,60,12.130041,15.980123,-1.5156028,1.2760528,0.0,0.049105216,0.09943063392457546,0.7333333333333333,0.7333333333333333,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,5,6,3.333333333333333,0.14953186,60,7.769983,10.892442,0.6604038,2.8913758,0.0,0.0656207,0.12531420490535244,0.8,0.9333333333333333,0.1333333333333333,id_2000_k60,scale_5000_k60,False,False,False
encoder,team9_2000_k60,5,7,3.333333333333333,0.14953186,60,7.1869164,14.235968,-0.6139609,10.663052,0.0,0.059813358,0.06287563857731714,0.8,0.9333333333333333,0.1333333333333333,scale_5000_k60,scale_5000_k60,False,False,False
encoder,team9_2000_k60,5,8,3.333333333333333,0.14953186,60,8.826378,15.216213,-0.22013512,2.4352171,0.03333333333333333,0.04508673,0.10505043454759375,0.8,0.8,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,6,0,3.333333333333333,0.16114563,60,13.990217,3.84308,-1.8097893,3.4501805,0.016666666666666666,0.08749698,0.09017105816376626,0.5333333333333333,0.8,0.2666666666666667,team9_2000_k60,scale_5000_k60,False,False,True
encoder,team9_2000_k60,6,1,3.333333333333333,0.16114563,60,9.221622,6.6621165,-2.3345888,3.648474,0.0,0.1423813,0.0644324496617227,0.4666666666666667,0.7333333333333333,0.2666666666666666,team9_2000_k60,id_2000_k60,False,False,True
encoder,team9_2000_k60,6,2,3.333333333333333,0.16114563,60,9.100903,8.905993,-1.9480921,2.9028096,0.0,0.090890124,0.058719045644372116,0.5333333333333333,0.7333333333333333,0.19999999999999996,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,6,3,3.333333333333333,0.16114563,60,11.133763,11.483003,-4.111372,3.4677339,0.0,0.03408266,0.0806418950023843,0.4666666666666667,0.4666666666666667,0.0,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,6,4,3.333333333333333,0.16114563,60,5.206739,14.236065,1.5239102,7.2122846,0.016666666666666666,0.10290334,0.10163072537131371,0.6666666666666666,0.8,0.13333333333333341,id_2000_k60,scale_5000_k60,False,False,False
encoder,team9_2000_k60,6,5,3.333333333333333,0.16114563,60,12.679395,16.350725,0.8401603,4.0961967,0.016666666666666666,0.08472381,0.10239607387245835,0.6666666666666666,0.8,0.13333333333333341,team9_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,6,6,3.333333333333333,0.16114563,60,6.4926796,11.380572,-3.236711,2.8524575,0.0,0.09456846,0.11477741481013017,0.8,0.9333333333333333,0.1333333333333333,id_2000_k60,id_2000_k15,False,False,False
encoder,team9_2000_k60,6,7,3.333333333333333,0.16114563,60,3.9322636,12.072724,-0.021500947,0.47157246,0.0,0.03662644,0.07261333032603193,0.6,0.4666666666666667,-0.1333333333333333,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,6,8,3.333333333333333,0.16114563,60,9.051868,14.689418,1.7689196,4.3009114,0.05,0.04025297,0.03731628329811486,0.9333333333333333,0.9333333333333333,0.0,id_2000_k60,scale_5000_k60,False,False,False
encoder,team9_2000_k60,7,0,3.333333333333333,0.13336782,60,11.719729,5.344397,-3.011092,6.706388,0.016666666666666666,0.040298603,0.06057779727505608,0.5333333333333333,0.6,0.06666666666666665,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,7,1,3.333333333333333,0.13336782,60,8.700929,5.247688,0.1323217,-0.26582366,0.016666666666666666,0.042233065,0.09717164255755666,0.7333333333333333,0.8666666666666667,0.13333333333333341,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,7,2,3.333333333333333,0.13336782,60,12.9385805,6.9850273,-0.044319924,9.005452,0.016666666666666666,0.09218281,0.08679154160158843,0.4,0.6,0.19999999999999996,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,7,3,3.333333333333333,0.13336782,60,11.257711,11.7724905,-4.4423494,4.553309,0.0,0.103317335,0.0998648993372914,0.5333333333333333,0.6,0.06666666666666665,team9_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,7,4,3.333333333333333,0.13336782,60,5.2802873,14.55706,0.9994499,6.5970397,0.0,0.07325589,0.08839667460683118,0.6666666666666666,0.7333333333333333,0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,7,5,3.333333333333333,0.13336782,60,13.693718,15.798639,0.3671694,1.4067397,0.0,0.03302069,0.044514954026793084,0.5333333333333333,0.6,0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,7,6,3.333333333333333,0.13336782,60,9.111329,10.973199,-2.8199732,5.924467,0.016666666666666666,0.05716897,0.07900344832555399,0.6666666666666666,0.6666666666666666,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,7,7,3.333333333333333,0.13336782,60,4.0914574,11.610719,-0.16596077,-0.6773653,0.0,0.02545015,0.06664318372607139,0.6666666666666666,0.6666666666666666,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,7,8,3.333333333333333,0.13336782,60,8.738788,14.927008,1.4297559,5.1778364,0.0,0.04535019,0.1372724964780688,0.6666666666666666,0.6,-0.06666666666666665,id_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,4,0,3.4722222222222223,0.14588158,60,10.88646,11.939833,-2.3662357,4.670003,0.0,0.1420601,0.06807235147993612,0.6,0.6,0.0,id_2000_k60,id_2000_k15,False,False,False
encoder,team9_2000_k60,4,1,3.4722222222222223,0.14588158,60,10.476849,7.501238,-4.2068877,5.9413614,0.016666666666666666,0.038260896,0.1064002680590849,0.7333333333333333,0.6,-0.1333333333333333,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,4,2,3.4722222222222223,0.14588158,60,14.829091,5.691598,-1.8375858,10.444091,0.016666666666666666,0.096522965,0.09616062574286974,0.7333333333333333,0.7333333333333333,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,4,3,3.4722222222222223,0.14588158,60,4.6533875,13.501326,0.22939749,4.473803,0.016666666666666666,0.0708275,0.06583801537051746,0.6,0.6666666666666666,0.06666666666666665,team9_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,4,4,3.4722222222222223,0.14588158,60,4.568886,15.267528,0.05643925,2.134264,0.0,0.033837296,0.0777306214146411,0.5333333333333333,0.7333333333333333,0.19999999999999996,team9_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,4,5,3.4722222222222223,0.14588158,60,13.443474,14.899961,-0.4387602,1.8366927,0.016666666666666666,0.048584174,0.08285445937519588,0.7333333333333333,0.9333333333333333,0.20000000000000007,id_2000_k60,scale_5000_k60,False,False,False
encoder,team9_2000_k60,4,6,3.4722222222222223,0.14588158,60,9.686897,11.92578,-4.3462133,6.2286124,0.0,0.06868341,0.12312320663395157,0.5333333333333333,0.8,0.2666666666666667,team9_2000_k60,id_2000_k15,False,False,True
encoder,team9_2000_k60,4,7,3.4722222222222223,0.14588158,60,7.2941084,15.655976,0.064995244,2.5891383,0.0,0.08396729,0.07577800458564322,0.6,0.7333333333333333,0.1333333333333333,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,4,8,3.4722222222222223,0.14588158,60,10.042394,13.277392,-1.7175578,3.8196821,0.0,0.14829993,0.1497613427558284,0.5333333333333333,0.8,0.2666666666666667,team9_2000_k60,id_2000_k60,False,False,True
encoder,team9_2000_k60,5,0,3.4722222222222223,0.13890512,60,13.928272,3.7103608,-1.5355923,3.5696084,0.0,0.09566067,0.11167328768301049,0.7333333333333333,0.7333333333333333,0.0,scale_5000_k60,scale_5000_k60,False,False,False
encoder,team9_2000_k60,5,1,3.4722222222222223,0.13890512,60,10.443261,7.803449,-3.6234565,7.543792,0.016666666666666666,0.060980562,0.07212099457837502,0.3333333333333333,0.6,0.26666666666666666,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,5,2,3.4722222222222223,0.13890512,60,14.76036,6.056931,-3.8952026,8.6386175,0.0,0.0855415,0.09459933468280625,0.8666666666666667,0.8,-0.06666666666666665,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,5,3,3.4722222222222223,0.13890512,60,4.467423,13.282176,0.059012663,3.2627485,0.016666666666666666,0.061650828,0.08097904357161895,0.6,0.4,-0.19999999999999996,id_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,5,4,3.4722222222222223,0.13890512,60,6.656715,13.104158,-3.6433651,9.122931,0.016666666666666666,0.078198574,0.04705867293121937,0.6666666666666666,0.8666666666666667,0.20000000000000007,id_2000_k60,retrograde_2000_k60,False,False,False
encoder,team9_2000_k60,5,5,3.4722222222222223,0.13890512,60,12.2288885,14.505997,-1.0470039,8.78031,0.0,0.05779197,0.1201936945643045,0.5333333333333333,0.6,0.06666666666666665,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,5,6,3.4722222222222223,0.13890512,60,6.418039,11.101246,-2.65084,6.3432946,0.0,0.10288548,0.13861038295439118,0.6,0.7333333333333333,0.1333333333333333,id_2000_k60,id_2000_k15,False,False,False
encoder,team9_2000_k60,5,7,3.4722222222222223,0.13890512,60,7.9148026,16.265299,0.92316526,6.7548475,0.03333333333333333,0.0675854,0.06868955570844971,0.8,0.7333333333333333,-0.06666666666666676,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,5,8,3.4722222222222223,0.13890512,60,8.961259,14.960729,-0.86479634,1.5358311,0.0,0.032844286,0.045423144167893094,0.8,0.7333333333333333,-0.06666666666666676,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,6,0,3.4722222222222223,0.14929095,60,10.670573,12.146327,-0.93113613,7.2041564,0.0,0.09859838,0.10686757115034379,0.5333333333333333,0.6666666666666666,0.1333333333333333,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,6,1,3.4722222222222223,0.14929095,60,7.78648,6.6355634,-2.2021666,0.41207403,0.0,0.03190214,0.05784855105002532,0.8,0.8,0.0,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,6,2,3.4722222222222223,0.14929095,60,14.488464,6.1317387,-0.13835229,10.890064,0.0,0.114062995,0.08856044966409608,0.4666666666666667,0.7333333333333333,0.2666666666666666,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,6,3,3.4722222222222223,0.14929095,60,4.6098876,13.616047,-0.49620113,3.3532286,0.016666666666666666,0.065463625,0.10148178993391696,0.8,0.6,-0.20000000000000007,id_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,6,4,3.4722222222222223,0.14929095,60,7.0128074,13.23163,-4.36603,7.856511,0.0,0.06897619,0.09494957931094095,0.8,0.7333333333333333,-0.06666666666666676,id_2000_k60,scale_5000_k60,False,False,False
encoder,team9_2000_k60,6,5,3.4722222222222223,0.14929095,60,12.454029,14.60757,-1.8014774,3.9289358,0.0,0.082644515,0.13351777202982523,0.6666666666666666,0.9333333333333333,0.2666666666666667,team9_2000_k60,id_2000_k60,False,False,True
encoder,team9_2000_k60,6,6,3.4722222222222223,0.14929095,60,8.804419,10.894827,-1.8598925,6.62685,0.0,0.08989522,0.06913312791140752,0.4666666666666667,0.6,0.1333333333333333,team9_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,6,7,3.4722222222222223,0.14929095,60,7.8279805,16.135944,1.5979496,4.117669,0.0,0.065206364,0.10435697560727866,0.7333333333333333,0.6666666666666666,-0.06666666666666665,scale_5000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,6,8,3.4722222222222223,0.14929095,60,10.597302,13.300447,-1.0045835,7.910056,0.0,0.04424835,0.10889730697622559,0.4666666666666667,0.5333333333333333,0.06666666666666665,team9_2000_k60,team9_2000_k60,False,False,False
encoder,team9_2000_k60,7,0,3.4722222222222223,0.13250141,60,10.520777,4.9789205,-2.6456525,6.2362394,0.0,0.08139895,0.0687426769208977,0.5333333333333333,0.9333333333333333,0.4,team9_2000_k60,scale_5000_k60,False,False,True
encoder,team9_2000_k60,7,1,3.4722222222222223,0.13250141,60,10.532182,7.5342836,-3.509899,6.7002726,0.0,0.033145376,0.09497508835842296,0.5333333333333333,0.6666666666666666,0.1333333333333333,id_2000_k60,id_2000_k60,False,False,False
encoder,team9_2000_k60,7,2,3.4722222222222223,0.13250141,60,13.904138,6.4189754,0.97939223,10.220945,0.03333333333333333,0.06739397,0.1266533927822107,0.6,0.8666666666666667,0.2666666666666667,team9_2000_k60,scale_5000_k60,False,False,True
encoder,team9_2000_k60,7,3,3.4722222222222223,0.13250141,60,7.0099244,12.378227,-4.3893685,8.367575,0.0,0.062902726,0.05627063125840735,0.6,0.8,0.20000000000000007,id_2000_k60,scale_5000_k60,False,False,False
encoder,team9_2000_k60,7,4,3.4722222222222223,0.13250141,60,6.141288,13.122787,-2.3451867,5.360355,0.0,0.0969077,0.1031692923257756,0.6666666666666666,0.8666666666666667,0.20000000000000007,id_2000_k60,retrograde_2000_k60,False,False,False
