representation,scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2,visible_fraction,latent_knn_distance,umap_knn_distance,latent_cross_scenario_fraction,umap_cross_scenario_fraction,projection_mismatch,latent_neighbor_scenario,umap_neighbor_scenario,high_dimensional_outlier,projected_outlier,projection_intrusion,audit_priority
encoder,id_2000_k15,1,10,2.2222222222222223,0.09881277,15,9.191681,13.876139,2.6808414,4.2744145,0.0,0.08545998,0.08198769520063579,0.4,0.6666666666666666,0.2666666666666666,id_2000_k15,scale_5000_k60,False,False,True,0.7246775580395529
encoder,scale_5000_k60,6,4,3.75,0.9003253,60,5.674215,12.641148,-3.4677374,9.128845,0.0,0.08544466,0.07805812798304908,0.5333333333333333,1.0,0.4666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.7243336199484093
encoder,id_2000_k60,0,8,0.6944444444444444,0.22713648,60,6.8583703,13.670082,-3.9417102,8.935983,0.0,0.08538165,0.06844273157377301,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.7241616509028375
encoder,id_2000_k15,3,10,2.361111111111111,0.09634944,15,9.034407,13.448583,1.2529558,2.7976925,0.0,0.08535765,0.0957215710142964,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k15,id_2000_k60,False,False,True,0.7239896818572656
encoder,team9_2000_k60,5,2,3.333333333333333,0.14953186,60,9.183606,8.647821,-3.2147684,5.4231696,0.0,0.08526815,0.09259366661354147,0.4,0.8666666666666667,0.4666666666666667,team9_2000_k60,id_2000_k15,False,False,True,0.7236457437661221
encoder,id_2000_k15,0,9,2.7777777777777777,0.092851944,15,10.577553,12.489258,-0.7776519,7.2947855,0.0,0.08525937,0.09725731879392017,0.3333333333333333,0.6666666666666666,0.3333333333333333,id_2000_k15,scale_5000_k60,False,False,True,0.7234737747205503
encoder,id_2000_k60,2,3,3.4722222222222223,0.08519097,60,13.509226,6.025378,0.44569805,9.690762,0.0,0.08521815,0.06778574983801758,0.4,0.7333333333333333,0.33333333333333326,id_2000_k60,id_2000_k15,False,False,True,0.7233018056749785
encoder,retrograde_2000_k60,5,8,4.166666666666667,0.08530019,60,9.186057,16.23235,-0.6141419,8.272805,0.05,0.08519383,0.09949802088857448,0.13333333333333333,0.6,0.4666666666666667,retrograde_2000_k60,scale_5000_k60,False,False,True,0.7231298366294067
encoder,scale_5000_k60,6,0,3.75,0.9003253,60,9.773832,7.024977,-5.0570416,5.7160225,0.05,0.08516299,0.0621651594849058,0.4,0.7333333333333333,0.33333333333333326,scale_5000_k60,id_2000_k60,False,False,True,0.7227858985382631
encoder,id_2000_k60,3,10,1.3888888888888888,0.13515732,60,7.082124,13.777067,-2.840896,9.849357,0.0,0.08514469,0.09804298477107634,0.3333333333333333,0.6666666666666666,0.3333333333333333,id_2000_k60,scale_5000_k60,False,False,True,0.7226139294926913
encoder,team9_2000_k60,1,4,2.9166666666666665,0.17622356,60,7.814151,12.071501,-0.036361568,10.432198,0.0,0.08511942,0.09272814815069687,0.7333333333333333,1.0,0.2666666666666667,team9_2000_k60,id_2000_k15,False,False,True,0.7224419604471195
encoder,id_2000_k60,4,0,3.333333333333333,0.08570865,60,13.632534,4.0079336,-2.9634812,5.200426,0.016666666666666666,0.085035495,0.05454288512944517,0.3333333333333333,0.7333333333333333,0.39999999999999997,id_2000_k60,scale_5000_k60,False,False,True,0.722098022355976
encoder,scale_5000_k60,2,8,2.2222222222222223,0.9689408,60,6.8587756,14.611401,1.4120635,8.537232,0.0,0.08503458,0.1874911371301941,0.5333333333333333,0.8,0.2666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.7219260533104042
encoder,retrograde_2000_k60,6,5,4.998611111111111,0.08509685,60,7.621379,12.35608,-0.28574875,10.431318,0.016666666666666666,0.08502912,0.04949270848959129,0.4,0.6666666666666666,0.2666666666666666,retrograde_2000_k60,team9_2000_k60,False,False,True,0.7217540842648323
encoder,team9_2000_k60,1,0,4.998611111111111,0.15957297,60,14.104843,3.8224392,0.20286839,6.4373617,0.0,0.08487936,0.05915974344566491,0.4666666666666667,0.7333333333333333,0.2666666666666666,team9_2000_k60,scale_5000_k60,False,False,True,0.7212381771281169
encoder,scale_5000_k60,3,1,3.055555555555556,0.8320441,60,11.614258,5.092754,1.8171335,9.6533165,0.016666666666666666,0.08483887,0.10867982890771183,0.3333333333333333,0.6666666666666666,0.3333333333333333,scale_5000_k60,team9_2000_k60,False,False,True,0.7205503009458297
encoder,scale_5000_k60,2,1,4.166666666666667,0.8034972,60,14.388535,6.4201694,-1.3549837,10.443347,0.0,0.084813595,0.06703969412572337,0.4666666666666667,0.8,0.33333333333333337,scale_5000_k60,id_2000_k15,False,False,True,0.7203783319002579
encoder,id_2000_k15,6,3,1.6666666666666667,0.12272239,15,13.201023,6.127974,1.0871264,8.766323,0.0,0.08474544,0.08297414221665694,0.5333333333333333,0.8,0.2666666666666667,id_2000_k15,retrograde_2000_k60,False,False,True,0.7202063628546862
encoder,scale_5000_k60,3,5,1.5277777777777777,1.8851293,60,7.878108,12.403325,-2.423594,9.359748,0.0,0.08470872,0.09026092532378995,0.4666666666666667,0.7333333333333333,0.2666666666666666,scale_5000_k60,id_2000_k15,False,False,True,0.7198624247635426
encoder,scale_5000_k60,1,10,1.9444444444444444,1.0135409,60,9.902952,14.704029,-1.9475117,9.961364,0.0,0.08465064,0.08700344533909578,0.4666666666666667,0.8,0.33333333333333337,scale_5000_k60,id_2000_k15,False,False,True,0.7196904557179707
encoder,scale_5000_k60,5,0,3.055555555555556,0.82552654,60,13.771915,4.991698,1.5967114,7.1082344,0.0,0.08460905,0.06579117934363607,0.3333333333333333,0.7333333333333333,0.39999999999999997,scale_5000_k60,id_2000_k60,False,False,True,0.7193465176268272
encoder,scale_5000_k60,3,7,3.333333333333333,0.8473371,60,11.817654,14.978884,-2.2608802,7.7156205,0.0,0.08454931,0.06477582733018616,0.4,0.8,0.4,scale_5000_k60,id_2000_k60,False,False,True,0.7191745485812554
encoder,id_2000_k60,7,4,4.444444444444445,0.08451706,60,13.573856,15.009627,-0.28670782,4.5706544,0.0,0.08449574,0.1059104559426578,0.4666666666666667,0.8,0.33333333333333337,id_2000_k60,scale_5000_k60,False,False,True,0.7190025795356836
encoder,retrograde_2000_k60,7,3,0.2777777777777778,4.2169104,60,9.536533,-0.16730256,6.372416,5.330709,0.03333333333333333,0.08441063,0.096819677552827,0.5333333333333333,0.8,0.2666666666666667,retrograde_2000_k60,id_2000_k15,False,False,True,0.71865864144454
encoder,id_2000_k60,4,2,0.5555555555555556,0.48772568,60,13.531732,6.0273304,1.4364371,10.275672,0.0,0.08435919,0.06480097047205954,0.4666666666666667,0.8,0.33333333333333337,id_2000_k60,id_2000_k15,False,False,True,0.7183147033533964
encoder,scale_5000_k60,5,5,1.3888888888888888,1.8586465,60,10.625096,11.615983,-4.461077,8.109247,0.0,0.084335774,0.06693012310244588,0.2,0.6666666666666666,0.4666666666666666,scale_5000_k60,id_2000_k15,False,False,True,0.7181427343078246
encoder,id_2000_k15,4,9,1.25,0.16639474,15,7.941543,10.777285,-0.133437,0.67123264,0.0,0.0843114,0.07534876970981606,0.5333333333333333,0.9333333333333333,0.4,id_2000_k15,id_2000_k60,False,False,True,0.7179707652622528
encoder,scale_5000_k60,7,8,2.638888888888889,0.71852654,60,8.811873,16.092844,0.06253174,8.315673,0.0,0.084300674,0.12471542830790264,0.4666666666666667,0.9333333333333333,0.4666666666666667,scale_5000_k60,id_2000_k15,False,False,True,0.717798796216681
encoder,id_2000_k60,4,1,3.055555555555556,0.086749196,60,10.726845,4.968907,-1.7694747,8.1877575,0.0,0.08415699,0.07223757382901486,0.3333333333333333,0.6666666666666666,0.3333333333333333,id_2000_k60,scale_5000_k60,False,False,True,0.7171109200343938
encoder,scale_5000_k60,5,4,4.166666666666667,0.83824736,60,5.306512,15.901333,1.9199207,6.8708205,0.016666666666666666,0.08412719,0.09073199540268692,0.5333333333333333,0.8,0.2666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.716938950988822
encoder,id_2000_k60,3,4,3.055555555555556,0.086796984,60,11.229085,14.366576,-2.6058605,3.5381181,0.03333333333333333,0.084054485,0.1021682585180176,0.4,0.7333333333333333,0.33333333333333326,id_2000_k60,id_2000_k15,False,False,True,0.7167669819432502
encoder,scale_5000_k60,7,8,4.027777777777778,0.6898043,60,8.409279,16.496403,-0.3029895,7.538566,0.0,0.08383845,0.15844121168946865,0.5333333333333333,1.0,0.4666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.7162510748065348
encoder,id_2000_k60,1,10,4.166666666666667,0.08459529,60,6.919198,12.382327,-3.4778442,9.088578,0.0,0.08380866,0.07867748338328763,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k60,scale_5000_k60,False,False,True,0.716079105760963
encoder,id_2000_k60,5,1,3.055555555555556,0.08652675,60,10.166599,4.982996,-2.7351913,5.0066223,0.016666666666666666,0.083791,0.0499254311425243,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,scale_5000_k60,False,False,True,0.7159071367153912
encoder,id_2000_k60,6,2,0.5555555555555556,0.6409679,60,13.517879,6.0092254,1.6758167,10.017732,0.0,0.08378592,0.06211325670588877,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,id_2000_k15,False,False,True,0.7157351676698195
encoder,scale_5000_k60,6,1,2.9166666666666665,0.91143143,60,11.96304,5.18521,0.743236,9.22075,0.0,0.08378514,0.06418975139117701,0.6,0.8666666666666667,0.2666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.7155631986242477
encoder,scale_5000_k60,4,9,2.9166666666666665,0.87653625,60,10.173907,12.182057,-1.8321521,8.176784,0.03333333333333333,0.08378395,0.10578249924974531,0.4666666666666667,0.9333333333333333,0.4666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.7153912295786758
encoder,id_2000_k60,4,0,1.3888888888888888,0.13394248,60,14.578315,5.902905,-1.6282157,10.916794,0.0,0.0837416,0.03696419549593967,0.4666666666666667,0.8,0.33333333333333337,id_2000_k60,id_2000_k15,False,False,True,0.715219260533104
encoder,scale_5000_k60,0,6,4.998611111111111,0.70070964,60,10.833344,16.493689,2.2887125,8.140407,0.03333333333333333,0.08371232,0.06580417756208087,0.6,1.0,0.4,scale_5000_k60,retrograde_2000_k60,False,False,True,0.7150472914875322
encoder,scale_5000_k60,2,10,2.5,0.8315194,60,10.4219265,12.2223625,-4.704174,5.8133144,0.0,0.08369089,0.0722518400592986,0.4666666666666667,0.8,0.33333333333333337,scale_5000_k60,id_2000_k15,False,False,True,0.7148753224419604
encoder,retrograde_2000_k60,4,2,0.2777777777777778,4.0701613,60,8.975046,0.490555,5.6306386,6.375054,0.06666666666666667,0.0836717,0.09615555545752207,0.5333333333333333,0.8,0.2666666666666667,retrograde_2000_k60,id_2000_k15,False,False,True,0.7147033533963887
encoder,team9_2000_k60,3,6,4.722222222222222,0.14464077,60,9.207005,12.518722,-1.2128735,2.3259099,0.0,0.08364215,0.10112126008326407,0.4,0.8,0.4,team9_2000_k60,scale_5000_k60,False,False,True,0.7145313843508169
encoder,id_2000_k15,7,6,0.1388888888888889,12.131845,15,9.984405,-0.03128059,6.572055,5.395793,0.0,0.08353202,0.06123056818051044,0.5333333333333333,0.8666666666666667,0.33333333333333337,id_2000_k15,scale_5000_k60,False,False,True,0.7141874462596732
encoder,id_2000_k15,6,4,2.7777777777777777,0.0929999,15,12.294518,16.45913,-0.8143638,3.8865569,0.0,0.08352362,0.12108718227375641,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k15,retrograde_2000_k60,False,False,True,0.7140154772141014
encoder,id_2000_k60,4,1,2.5,0.08814347,60,14.681392,6.1521034,-3.0834749,9.948719,0.0,0.08350169,0.07158705302962003,0.3333333333333333,0.6666666666666666,0.3333333333333333,id_2000_k60,id_2000_k15,False,False,True,0.7136715391229579
recurrent,retrograde_2000_k60,3,1,1.25,0.14798968,60,16.166874,10.05032,1.7902786,6.2145557,0.0,0.08346797,0.08908057219822947,0.6666666666666666,0.8666666666666667,0.20000000000000007,retrograde_2000_k60,id_2000_k15,True,False,False,0.7134995700773861
encoder,scale_5000_k60,7,3,2.2222222222222223,0.78907,60,11.8660755,5.1860814,0.72751296,8.66204,0.0,0.08344781,0.06413810009441269,0.5333333333333333,0.8,0.2666666666666667,scale_5000_k60,team9_2000_k60,False,False,True,0.7133276010318143
encoder,scale_5000_k60,0,4,1.9444444444444444,0.78849816,60,8.135384,12.302134,-1.8412212,10.658389,0.016666666666666666,0.083427034,0.06720784357219152,0.4,0.8,0.4,scale_5000_k60,id_2000_k60,False,False,True,0.7131556319862424
recurrent,scale_5000_k60,2,3,1.25,2.7071671,60,9.877145,0.024353266,-1.1052762,4.011751,0.0,0.0833385,0.10518032286978794,0.4666666666666667,0.6,0.1333333333333333,scale_5000_k60,scale_5000_k60,True,False,False,0.7129836629406707
encoder,team9_2000_k60,7,6,2.083333333333333,0.14246614,60,6.666808,12.914163,-4.050466,7.7423654,0.0,0.083333366,0.0945683199535345,0.4,0.8666666666666667,0.4666666666666667,team9_2000_k60,retrograde_2000_k60,False,False,True,0.7128116938950989
encoder,id_2000_k60,4,4,4.861111111111111,0.0844471,60,11.341343,12.140882,-3.7894328,6.2545214,0.016666666666666666,0.08329975,0.11238085688841783,0.4,0.7333333333333333,0.33333333333333326,id_2000_k60,team9_2000_k60,False,False,True,0.7126397248495271
encoder,id_2000_k15,4,0,4.583333333333333,0.08803096,15,13.487567,6.360931,0.8034622,9.379225,0.0,0.08329865,0.1756439408771072,0.5333333333333333,0.9333333333333333,0.4,id_2000_k15,retrograde_2000_k60,False,False,True,0.7124677558039553
encoder,id_2000_k60,7,8,4.166666666666667,0.0846321,60,9.112234,16.417265,-1.3812274,7.9895315,0.0,0.08329124,0.06764093055868117,0.26666666666666666,0.6666666666666666,0.39999999999999997,id_2000_k60,scale_5000_k60,False,False,True,0.7122957867583835
encoder,id_2000_k60,5,11,2.2222222222222223,0.09168874,60,6.3210173,11.359741,-3.4494755,2.972345,0.0,0.083267555,0.049031598468483865,0.4666666666666667,0.8,0.33333333333333337,id_2000_k60,id_2000_k15,False,False,True,0.7119518486672399
encoder,scale_5000_k60,7,0,4.305555555555555,0.68000567,60,11.941099,7.766566,-1.0391941,8.80834,0.0,0.083190985,0.21411200358175128,0.4,0.8,0.4,scale_5000_k60,retrograde_2000_k60,False,False,True,0.7116079105760963
encoder,scale_5000_k60,1,7,3.611111111111111,0.85890114,60,11.047454,13.622409,1.7364049,6.3938284,0.0,0.08312493,0.18751363742201424,0.4666666666666667,0.8666666666666667,0.4,scale_5000_k60,id_2000_k60,False,False,True,0.7114359415305245
encoder,id_2000_k60,7,11,3.75,0.08476023,60,7.2336254,10.640496,0.75592744,1.5459666,0.0,0.083107576,0.091052545403615,0.5333333333333333,0.9333333333333333,0.4,id_2000_k60,team9_2000_k60,False,False,True,0.7112639724849527
encoder,team9_2000_k60,3,0,4.722222222222222,0.14464077,60,13.435777,5.046235,2.648094,5.634234,0.06666666666666667,0.083100535,0.08984769453357686,0.5333333333333333,0.8,0.2666666666666667,team9_2000_k60,id_2000_k60,False,False,True,0.711092003439381
encoder,scale_5000_k60,1,4,4.027777777777778,0.9029576,60,7.366623,13.781163,-0.3262808,9.470236,0.0,0.083058566,0.10785837791024416,0.5333333333333333,0.8,0.2666666666666667,scale_5000_k60,id_2000_k60,False,False,True,0.7109200343938091
encoder,scale_5000_k60,6,0,4.861111111111111,0.89909095,60,14.059063,4.2730303,1.7117157,6.8166375,0.0,0.082994334,0.07484181945894174,0.4666666666666667,0.8666666666666667,0.4,scale_5000_k60,id_2000_k60,False,False,True,0.7105760963026655
encoder,id_2000_k15,1,8,4.166666666666667,0.08846473,15,8.16633,15.143884,-0.0765636,6.285559,0.0,0.08287989,0.050973858059022166,0.26666666666666666,0.7333333333333333,0.4666666666666666,id_2000_k15,team9_2000_k60,False,False,True,0.7104041272570937
encoder,scale_5000_k60,5,5,3.611111111111111,0.8312586,60,7.3136263,13.723465,-1.1235297,10.004857,0.016666666666666666,0.08287339,0.08535433734362999,0.4,0.7333333333333333,0.33333333333333326,scale_5000_k60,id_2000_k60,False,False,True,0.710232158211522
encoder,team9_2000_k60,0,0,3.611111111111111,0.14432018,60,9.542198,5.14574,-1.9669178,2.4578109,0.016666666666666666,0.082760796,0.08425639879667148,0.4666666666666667,0.7333333333333333,0.2666666666666666,team9_2000_k60,id_2000_k15,False,False,True,0.7097162510748065
encoder,scale_5000_k60,5,10,3.055555555555556,0.82552654,60,6.8285594,13.950741,-3.0913155,9.08607,0.016666666666666666,0.08272815,0.0773812004013543,0.3333333333333333,0.7333333333333333,0.39999999999999997,scale_5000_k60,id_2000_k60,False,False,True,0.709372312983663
encoder,id_2000_k15,6,3,0.5555555555555556,2.642786,15,9.555647,0.044710875,6.0379376,5.211165,0.0,0.08271278,0.09600805331715338,0.3333333333333333,0.7333333333333333,0.39999999999999997,id_2000_k15,id_2000_k60,False,False,True,0.7090283748925194
encoder,scale_5000_k60,1,10,2.2222222222222223,0.9796816,60,10.428232,13.923092,-0.5433282,7.7976103,0.016666666666666666,0.08266177,0.1074407107485818,0.5333333333333333,0.9333333333333333,0.4,scale_5000_k60,id_2000_k15,False,False,True,0.7088564058469475
encoder,team9_2000_k60,6,5,3.4722222222222223,0.14929095,60,12.454029,14.60757,-1.8014774,3.9289358,0.0,0.082644515,0.13351777202982523,0.6666666666666666,0.9333333333333333,0.2666666666666667,team9_2000_k60,id_2000_k60,False,False,True,0.708512467755804
encoder,team9_2000_k60,3,8,4.166666666666667,0.13384108,60,6.8800974,13.239986,-4.0745425,7.164057,0.016666666666666666,0.08263281,0.08953714798174817,0.4666666666666667,0.7333333333333333,0.2666666666666666,team9_2000_k60,id_2000_k60,False,False,True,0.7081685296646604
encoder,id_2000_k15,6,2,2.083333333333333,0.10130888,15,12.844499,6.084476,1.4333313,4.279594,0.0,0.08262637,0.042155931649953966,0.4,0.8,0.4,id_2000_k15,scale_5000_k60,False,False,True,0.7078245915735167
encoder,scale_5000_k60,7,8,4.722222222222222,0.66937554,60,9.26806,12.478646,-1.7686722,1.9231269,0.03333333333333333,0.08262177,0.1024653439627263,0.4,0.7333333333333333,0.33333333333333326,scale_5000_k60,id_2000_k60,False,False,True,0.7076526225279449
encoder,id_2000_k60,0,6,4.722222222222222,0.08464064,60,5.223668,13.315426,-2.297409,7.1280665,0.016666666666666666,0.08248826,0.08740513549290196,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,team9_2000_k60,False,False,True,0.7074806534823732
encoder,id_2000_k15,5,11,3.055555555555556,0.09240209,15,8.201832,15.125644,-0.1802691,6.686307,0.0,0.08242356,0.050486977241812746,0.4666666666666667,0.7333333333333333,0.2666666666666666,id_2000_k15,id_2000_k60,False,False,True,0.7073086844368014
encoder,id_2000_k60,3,8,4.027777777777778,0.08476274,60,7.4238005,15.639215,0.64204174,4.3592887,0.0,0.08236097,0.07327793950648345,0.5333333333333333,0.8,0.2666666666666667,id_2000_k60,scale_5000_k60,False,False,True,0.7071367153912296
encoder,id_2000_k15,4,5,4.027777777777778,0.0886489,15,11.861424,15.733113,-1.2801613,6.818898,0.0,0.08235054,0.08426749977368074,0.3333333333333333,0.6666666666666666,0.3333333333333333,id_2000_k15,id_2000_k60,False,False,True,0.7069647463456578
encoder,scale_5000_k60,2,2,2.361111111111111,0.8265297,60,14.238872,4.33262,4.2028546,6.461219,0.05,0.08230794,0.07092240429852614,0.4,0.8,0.4,scale_5000_k60,id_2000_k15,False,False,True,0.7067927773000859
encoder,team9_2000_k60,5,4,0.4166666666666667,5.8748918,60,10.1641245,1.1316546,5.245229,4.9873137,0.03333333333333333,0.082257554,0.033319067424042274,0.4666666666666667,0.7333333333333333,0.2666666666666666,team9_2000_k60,id_2000_k15,False,False,True,0.7066208082545142
encoder,id_2000_k60,1,9,3.888888888888889,0.0848466,60,9.925277,14.817185,-1.9840498,9.7742195,0.016666666666666666,0.08224508,0.10337985056077532,0.5333333333333333,0.9333333333333333,0.4,id_2000_k60,id_2000_k15,False,False,True,0.7064488392089424
encoder,scale_5000_k60,5,5,1.25,3.0672696,60,8.418821,-0.29317036,7.698536,5.8599916,0.0,0.08220113,0.11306034437704486,0.5333333333333333,0.8666666666666667,0.33333333333333337,scale_5000_k60,id_2000_k15,False,False,True,0.7062768701633706
