scenario,episode_id,sensor_id,time_h,mean_u_km,valid_k,encoder_umap_1,encoder_umap_2,recurrent_umap_1,recurrent_umap_2
id_2000_k15,3,4,4.583333333333333,0.08813705,15,11.686092,14.609874,-1.0070171,9.595135
id_2000_k15,3,5,4.583333333333333,0.08813705,15,8.8067875,11.866497,-2.3512473,10.1539955
id_2000_k15,3,6,4.583333333333333,0.08813705,15,5.413761,11.288258,-2.327981,0.9981262
id_2000_k15,3,7,4.583333333333333,0.08813705,15,5.7574143,16.22083,1.2616574,0.49310628
id_2000_k15,3,8,4.583333333333333,0.08813705,15,10.31345,12.84878,-0.53964204,8.790256
id_2000_k15,3,9,4.583333333333333,0.08813705,15,7.9603977,12.538512,-4.283236,6.80574
id_2000_k15,3,10,4.583333333333333,0.08813705,15,5.0427966,10.701577,0.40602192,-0.58959866
id_2000_k15,3,11,4.583333333333333,0.08813705,15,8.379487,15.976829,0.61255187,7.368507
id_2000_k15,0,0,4.722222222222222,0.08793413,15,13.754249,5.857814,2.3333366,9.840566
id_2000_k15,0,1,4.722222222222222,0.08793413,15,9.755412,4.97484,-2.8315532,3.1231935
id_2000_k15,0,2,4.722222222222222,0.08793413,15,8.909037,4.5836463,1.9433235,2.2571466
id_2000_k15,0,3,4.722222222222222,0.08793413,15,12.584715,7.7828403,0.46817645,9.092683
id_2000_k15,0,4,4.722222222222222,0.08793413,15,13.108916,15.00472,1.2214003,3.8991847
id_2000_k15,0,5,4.722222222222222,0.08793413,15,8.141535,12.012245,-0.51968867,10.759339
id_2000_k15,0,6,4.722222222222222,0.08793413,15,7.917608,13.455398,2.569332,8.569504
id_2000_k15,0,7,4.722222222222222,0.08793413,15,11.607264,15.335129,0.32508448,8.499931
id_2000_k15,0,8,4.722222222222222,0.08793413,15,9.264936,11.990838,-1.2103636,9.724445
id_2000_k15,0,9,4.722222222222222,0.08793413,15,6.5397606,10.441661,2.2816548,3.8865652
id_2000_k15,0,10,4.722222222222222,0.08793413,15,8.172025,13.886883,2.0589917,8.885119
id_2000_k15,0,11,4.722222222222222,0.08793413,15,9.84751,14.376185,0.7877145,8.813781
id_2000_k15,1,0,4.722222222222222,0.08825472,15,12.960898,5.665116,1.7441539,5.859839
id_2000_k15,1,1,4.722222222222222,0.08825472,15,11.091991,5.1951313,-0.011091161,8.805895
id_2000_k15,1,2,4.722222222222222,0.08825472,15,11.223766,6.8126082,-2.3591528,2.381897
id_2000_k15,1,3,4.722222222222222,0.08825472,15,12.543973,7.968185,0.26668617,9.564092
id_2000_k15,1,4,4.722222222222222,0.08825472,15,13.002146,15.858608,0.5865223,2.928601
id_2000_k15,1,5,4.722222222222222,0.08825472,15,6.0210357,11.380981,1.2135739,2.4564166
id_2000_k15,1,6,4.722222222222222,0.08825472,15,6.2721267,11.893989,-4.025141,5.7395678
id_2000_k15,1,7,4.722222222222222,0.08825472,15,11.796378,16.378025,-0.021569239,3.016791
id_2000_k15,1,8,4.722222222222222,0.08825472,15,10.668569,12.123863,-4.955625,5.1554694
id_2000_k15,1,9,4.722222222222222,0.08825472,15,7.930625,13.600294,-2.0899005,6.270224
id_2000_k15,1,10,4.722222222222222,0.08825472,15,4.9084425,10.710007,0.8577138,1.8931578
id_2000_k15,1,11,4.722222222222222,0.08825472,15,8.349585,15.419381,1.1751645,1.3653233
id_2000_k15,2,0,4.722222222222222,0.08801769,15,12.989657,5.6525702,1.7624573,6.3211327
id_2000_k15,2,1,4.722222222222222,0.08801769,15,11.283303,5.450364,0.02593441,8.209137
id_2000_k15,2,2,4.722222222222222,0.08801769,15,9.225529,6.204909,-2.7640982,0.6799807
id_2000_k15,2,3,4.722222222222222,0.08801769,15,12.384749,7.205572,0.6103383,7.7219973
id_2000_k15,2,4,4.722222222222222,0.08801769,15,12.017641,13.643947,0.9377375,9.094457
id_2000_k15,2,5,4.722222222222222,0.08801769,15,6.131037,11.25889,0.67511636,4.9914236
id_2000_k15,2,6,4.722222222222222,0.08801769,15,5.403292,11.199611,-2.478536,1.0907075
id_2000_k15,2,7,4.722222222222222,0.08801769,15,12.75174,14.604198,-1.4987421,8.410276
id_2000_k15,2,8,4.722222222222222,0.08801769,15,9.0187,12.83138,-1.4164726,4.358689
id_2000_k15,2,9,4.722222222222222,0.08801769,15,7.71109,13.596362,0.9355635,3.2068107
id_2000_k15,2,10,4.722222222222222,0.08801769,15,5.0330367,10.709775,0.7792581,-0.4318783
id_2000_k15,2,11,4.722222222222222,0.08801769,15,9.255919,15.668553,-3.3332767,6.3493743
id_2000_k15,3,0,4.722222222222222,0.08807255,15,14.404845,6.464345,0.45647886,9.788119
id_2000_k15,3,1,4.722222222222222,0.08807255,15,11.014835,5.407359,-1.8599231,6.654324
id_2000_k15,3,2,4.722222222222222,0.08807255,15,10.418013,5.521022,1.118695,1.6401525
id_2000_k15,3,3,4.722222222222222,0.08807255,15,8.985232,8.245357,-1.6461447,4.418391
id_2000_k15,3,4,4.722222222222222,0.08807255,15,11.775739,13.767995,1.2022269,9.3721285
id_2000_k15,3,5,4.722222222222222,0.08807255,15,5.723288,11.658482,1.0911182,4.6475873
id_2000_k15,3,6,4.722222222222222,0.08807255,15,5.4071164,11.221248,-2.3371832,4.2986274
id_2000_k15,3,7,4.722222222222222,0.08807255,15,11.341594,15.245003,-1.3513591,6.810018
id_2000_k15,3,8,4.722222222222222,0.08807255,15,9.099972,13.689949,1.8466464,3.0953069
id_2000_k15,3,9,4.722222222222222,0.08807255,15,6.7655764,10.369303,1.9035759,3.383021
id_2000_k15,3,10,4.722222222222222,0.08807255,15,8.026627,13.857174,0.82471406,8.640956
id_2000_k15,3,11,4.722222222222222,0.08807255,15,9.84523,15.3727665,-2.118434,8.66294
id_2000_k15,0,0,4.861111111111111,0.087680764,15,14.200421,5.435041,-2.4597132,8.87601
id_2000_k15,0,1,4.861111111111111,0.087680764,15,9.256999,4.7321477,0.39982098,2.487513
id_2000_k15,0,2,4.861111111111111,0.087680764,15,11.0387125,6.808172,-0.96983075,9.842138
id_2000_k15,0,3,4.861111111111111,0.087680764,15,12.901178,7.0804906,0.63481724,6.876064
id_2000_k15,0,4,4.861111111111111,0.087680764,15,11.516209,13.162578,-0.80959237,6.7574353
id_2000_k15,0,5,4.861111111111111,0.087680764,15,5.94127,11.177658,0.58695626,5.5294304
id_2000_k15,0,6,4.861111111111111,0.087680764,15,6.8713255,12.253252,-1.6705719,9.718726
id_2000_k15,0,7,4.861111111111111,0.087680764,15,13.420248,15.242036,1.318554,3.8261242
id_2000_k15,0,8,4.861111111111111,0.087680764,15,8.951357,12.050801,-2.3986044,9.216197
id_2000_k15,0,9,4.861111111111111,0.087680764,15,7.993915,13.567355,1.6143161,9.245243
id_2000_k15,0,10,4.861111111111111,0.087680764,15,8.508234,16.080015,0.67008823,7.6346345
id_2000_k15,0,11,4.861111111111111,0.087680764,15,9.355216,15.485577,-3.7502491,5.148232
id_2000_k15,1,0,4.861111111111111,0.08784807,15,13.724166,4.613256,2.7049303,6.534634
id_2000_k15,1,1,4.861111111111111,0.08784807,15,8.910061,5.5157695,-2.0882702,0.63859147
id_2000_k15,1,2,4.861111111111111,0.08784807,15,11.112662,6.666155,-0.7930405,8.21767
id_2000_k15,1,3,4.861111111111111,0.08784807,15,14.3532,6.493727,2.3431487,10.11484
id_2000_k15,1,4,4.861111111111111,0.08784807,15,11.330409,11.97888,-1.2188386,9.236053
id_2000_k15,1,5,4.861111111111111,0.08784807,15,6.950422,12.1277485,-2.5009933,8.874449
id_2000_k15,1,6,4.861111111111111,0.08784807,15,5.639967,11.062589,1.7425592,1.3010627
id_2000_k15,1,7,4.861111111111111,0.08784807,15,13.26842,15.593397,0.9947895,1.4160054
id_2000_k15,1,8,4.861111111111111,0.08784807,15,9.001918,13.196306,4.289843,4.4662514
id_2000_k15,1,9,4.861111111111111,0.08784807,15,7.8587337,13.299232,-2.9016988,7.963845
id_2000_k15,1,10,4.861111111111111,0.08784807,15,8.45407,16.121052,0.70766056,7.625726
id_2000_k15,1,11,4.861111111111111,0.08784807,15,9.365572,14.075784,3.5094142,6.536797
id_2000_k15,2,0,4.861111111111111,0.0877102,15,11.935022,5.302249,-1.0875598,9.389433
id_2000_k15,2,1,4.861111111111111,0.0877102,15,8.887979,5.2892027,-1.09339,1.1111666
id_2000_k15,2,2,4.861111111111111,0.0877102,15,10.647932,6.6815524,-3.581505,7.090439
id_2000_k15,2,3,4.861111111111111,0.0877102,15,13.908149,7.10087,1.2573285,9.299677
id_2000_k15,2,4,4.861111111111111,0.0877102,15,11.165592,12.143195,-4.9225855,5.071629
id_2000_k15,2,5,4.861111111111111,0.0877102,15,5.6762652,11.665437,-4.7088966,4.548682
id_2000_k15,2,6,4.861111111111111,0.0877102,15,5.235023,10.939729,1.4039932,1.7712663
id_2000_k15,2,7,4.861111111111111,0.0877102,15,12.965388,16.100101,0.6860881,0.19185004
id_2000_k15,2,8,4.861111111111111,0.0877102,15,9.011943,11.512239,-1.0899811,7.276224
id_2000_k15,2,9,4.861111111111111,0.0877102,15,6.1356745,11.684338,-2.8946996,1.3016363
id_2000_k15,2,10,4.861111111111111,0.0877102,15,4.825201,10.638485,0.81735003,0.5346168
id_2000_k15,2,11,4.861111111111111,0.0877102,15,9.066531,14.575929,0.99043363,2.642009
id_2000_k15,3,0,4.861111111111111,0.08774023,15,13.086917,5.34663,3.3417532,6.6524653
id_2000_k15,3,1,4.861111111111111,0.08774023,15,8.958105,6.1146674,-2.8780315,0.7425099
id_2000_k15,3,2,4.861111111111111,0.08774023,15,10.134819,6.5879674,-4.3912272,4.9088535
id_2000_k15,3,3,4.861111111111111,0.08774023,15,14.535501,6.6270537,0.64706504,10.220952
id_2000_k15,3,4,4.861111111111111,0.08774023,15,11.589779,13.196594,-1.2444476,6.8003807
id_2000_k15,3,5,4.861111111111111,0.08774023,15,5.4966564,11.6612625,-1.7685082,2.6747074
id_2000_k15,3,6,4.861111111111111,0.08774023,15,8.171151,13.861151,1.8441236,8.399287
id_2000_k15,3,7,4.861111111111111,0.08774023,15,13.198848,15.391316,0.6209967,0.50656784
id_2000_k15,3,8,4.861111111111111,0.08774023,15,9.057014,11.716834,-0.78913295,9.793804
id_2000_k15,3,9,4.861111111111111,0.08774023,15,6.374667,11.938125,-3.9568002,5.057646
id_2000_k15,3,10,4.861111111111111,0.08774023,15,8.27861,14.324795,0.30755308,7.731254
id_2000_k15,3,11,4.861111111111111,0.08774023,15,10.239084,14.040862,1.7998179,9.74603
id_2000_k15,0,0,4.998611111111111,0.08787253,15,11.529391,5.4314413,-0.7102534,7.8331633
id_2000_k15,0,1,4.998611111111111,0.08787253,15,8.875112,4.6546354,0.737408,0.08238788
id_2000_k15,0,2,4.998611111111111,0.08787253,15,11.877302,7.2101903,2.1145816,6.1840467
id_2000_k15,0,3,4.998611111111111,0.08787253,15,13.935729,6.1663094,1.4661667,10.270181
id_2000_k15,0,4,4.998611111111111,0.08787253,15,8.894669,12.878093,1.2303569,2.9359515
id_2000_k15,0,5,4.998611111111111,0.08787253,15,6.7893753,11.306782,2.286748,6.8166814
id_2000_k15,0,6,4.998611111111111,0.08787253,15,10.809344,15.497061,0.91661704,6.606615
id_2000_k15,0,7,4.998611111111111,0.08787253,15,12.138598,13.998864,-0.5593355,7.7474284
id_2000_k15,0,8,4.998611111111111,0.08787253,15,7.766642,12.891837,-3.724983,8.217423
id_2000_k15,0,9,4.998611111111111,0.08787253,15,5.1903515,10.99004,0.034128867,2.8080673
id_2000_k15,0,10,4.998611111111111,0.08787253,15,8.133211,15.112972,0.49211663,7.1226144
id_2000_k15,0,11,4.998611111111111,0.08787253,15,9.126956,13.741289,0.9664703,3.6723356
id_2000_k15,1,0,4.998611111111111,0.08782344,15,13.618974,4.437135,2.4181702,6.0548506
id_2000_k15,1,1,4.998611111111111,0.08782344,15,10.505977,5.4232783,2.050995,6.889671
id_2000_k15,1,2,4.998611111111111,0.08782344,15,11.784495,7.2270093,2.347472,5.697928
id_2000_k15,1,3,4.998611111111111,0.08782344,15,14.171098,6.5550537,0.1502348,9.900926
id_2000_k15,1,4,4.998611111111111,0.08782344,15,11.408113,12.837841,0.8057146,2.7146513
id_2000_k15,1,5,4.998611111111111,0.08782344,15,5.6886697,11.296985,-0.3425711,5.653659
id_2000_k15,1,6,4.998611111111111,0.08782344,15,10.939327,15.631014,0.51760775,7.3776317
id_2000_k15,1,7,4.998611111111111,0.08782344,15,11.617393,14.577186,1.4247646,9.366648
id_2000_k15,1,8,4.998611111111111,0.08782344,15,8.560402,11.36803,-0.086465485,5.0558414
id_2000_k15,1,9,4.998611111111111,0.08782344,15,5.224086,11.062208,-2.011925,2.8798952
id_2000_k15,1,10,4.998611111111111,0.08782344,15,8.849732,16.002674,-2.0515282,6.660949
id_2000_k15,1,11,4.998611111111111,0.08782344,15,9.105975,13.599591,1.5086863,2.4000857
id_2000_k15,2,0,4.998611111111111,0.08795837,15,11.005637,5.1278734,-1.6990142,8.129559
id_2000_k15,2,1,4.998611111111111,0.08795837,15,8.665438,5.107108,0.15620264,-0.27983853
id_2000_k15,2,2,4.998611111111111,0.08795837,15,11.620447,6.9458513,-0.75760686,7.918018
id_2000_k15,2,3,4.998611111111111,0.08795837,15,14.555449,6.2697606,0.17189427,10.800556
id_2000_k15,2,4,4.998611111111111,0.08795837,15,10.96201,11.757172,-5.023944,4.8297095
id_2000_k15,2,5,4.998611111111111,0.08795837,15,5.580946,11.703413,-1.2861733,5.4000034
id_2000_k15,2,6,4.998611111111111,0.08795837,15,5.7730994,16.219917,1.764428,0.9679021
id_2000_k15,2,7,4.998611111111111,0.08795837,15,13.350817,15.140724,0.9430723,1.3839906
id_2000_k15,2,8,4.998611111111111,0.08795837,15,6.7623663,10.360846,1.043532,0.4709454
id_2000_k15,2,9,4.998611111111111,0.08795837,15,8.002518,13.702319,2.2688038,8.511302
id_2000_k15,2,10,4.998611111111111,0.08795837,15,8.343427,15.978968,1.6155295,5.464452
id_2000_k15,2,11,4.998611111111111,0.08795837,15,9.185192,13.836192,-0.05372086,0.9907832
id_2000_k15,3,0,4.998611111111111,0.087947465,15,13.382067,4.1481705,-2.2783406,3.7207694
id_2000_k15,3,1,4.998611111111111,0.087947465,15,10.440449,5.5282593,0.6419203,1.6770762
id_2000_k15,3,2,4.998611111111111,0.087947465,15,12.222662,7.205617,2.4736538,8.753796
id_2000_k15,3,3,4.998611111111111,0.087947465,15,14.350283,6.494324,1.8955829,10.12688
id_2000_k15,3,4,4.998611111111111,0.087947465,15,10.681923,11.927996,0.956045,8.171113
id_2000_k15,3,5,4.998611111111111,0.087947465,15,5.55184,11.643509,-2.5242648,4.307414
id_2000_k15,3,6,4.998611111111111,0.087947465,15,8.119726,13.742196,-3.7891502,7.1302447
id_2000_k15,3,7,4.998611111111111,0.087947465,15,11.451545,14.507786,0.29940027,9.895737
id_2000_k15,3,8,4.998611111111111,0.087947465,15,6.5859227,11.465464,-4.7659554,4.5357866
id_2000_k15,3,9,4.998611111111111,0.087947465,15,5.1083465,11.233898,-3.0028918,4.5458517
id_2000_k15,3,10,4.998611111111111,0.087947465,15,8.388083,15.914295,-0.1926885,3.0167155
id_2000_k15,3,11,4.998611111111111,0.087947465,15,9.423518,13.967743,-0.22758271,1.269638
id_2000_k15,4,0,0.0,19.76488,15,7.321419,-1.4802568,17.161314,4.6434197
id_2000_k15,4,1,0.0,19.76488,15,7.3159204,-3.38023,15.685865,3.6203575
id_2000_k15,4,2,0.0,19.76488,15,5.435478,-5.9114046,15.510611,3.3035145
id_2000_k15,4,3,0.0,19.76488,15,9.5144415,-3.3247952,16.129726,3.506353
id_2000_k15,4,4,0.0,19.76488,15,9.9957485,-5.982111,16.377192,3.919949
id_2000_k15,4,5,0.0,19.76488,15,6.149791,-2.4098704,15.468449,4.4533057
id_2000_k15,4,6,0.0,19.76488,15,10.715599,-1.2318788,15.894373,3.3455224
id_2000_k15,4,7,0.0,19.76488,15,9.642166,-2.4775622,15.989388,3.3707716
id_2000_k15,4,8,0.0,19.76488,15,9.972106,-5.964619,16.530653,4.5307827
id_2000_k15,4,9,0.0,19.76488,15,7.572306,-3.1842396,15.628423,3.6386383
id_2000_k15,4,10,0.0,19.76488,15,10.751773,-1.2532542,15.513162,3.3147514
id_2000_k15,4,11,0.0,19.76488,15,9.780793,-3.2764742,16.151405,3.5028138
id_2000_k15,5,0,0.0,19.79668,15,7.3396664,-1.4680997,17.199434,4.704544
id_2000_k15,5,1,0.0,19.79668,15,7.3142676,-3.3814971,15.73888,3.6283906
id_2000_k15,5,2,0.0,19.79668,15,5.4356656,-5.9115915,15.511362,3.3050194
id_2000_k15,5,3,0.0,19.79668,15,9.492625,-3.3173525,16.121048,3.487048
id_2000_k15,5,4,0.0,19.79668,15,10.007679,-5.9947553,16.15528,3.7061753
id_2000_k15,5,5,0.0,19.79668,15,6.153103,-2.3795404,15.619086,4.686431
id_2000_k15,5,6,0.0,19.79668,15,10.680182,-1.1972252,15.913177,3.3362107
id_2000_k15,5,7,0.0,19.79668,15,9.645701,-2.4790397,16.001133,3.363361
id_2000_k15,5,8,0.0,19.79668,15,9.989064,-5.9783235,16.460102,3.9532003
id_2000_k15,5,9,0.0,19.79668,15,7.571001,-3.1833239,15.63321,3.6264184
id_2000_k15,5,10,0.0,19.79668,15,10.754768,-1.2563279,15.52974,3.3257737
id_2000_k15,5,11,0.0,19.79668,15,9.814296,-3.344413,16.242733,3.58841
id_2000_k15,6,0,0.0,19.861149,15,7.32489,-1.4765201,17.141132,4.633509
id_2000_k15,6,1,0.0,19.861149,15,7.3219104,-3.3712492,15.653164,3.49908
id_2000_k15,6,2,0.0,19.861149,15,5.435668,-5.911549,15.505486,3.3014596
id_2000_k15,6,3,0.0,19.861149,15,9.514158,-3.3097157,16.10855,3.467296
id_2000_k15,6,4,0.0,19.861149,15,10.008506,-5.995706,16.38251,4.007197
id_2000_k15,6,5,0.0,19.861149,15,6.1566916,-2.3847544,15.417561,4.2588925
id_2000_k15,6,6,0.0,19.861149,15,10.704806,-1.2226877,15.825934,3.3428285
id_2000_k15,6,7,0.0,19.861149,15,9.653139,-2.4788272,15.924418,3.3368711
id_2000_k15,6,8,0.0,19.861149,15,9.99211,-5.981454,16.414082,3.8912234
id_2000_k15,6,9,0.0,19.861149,15,7.5631886,-3.1960468,15.610347,3.6764643
id_2000_k15,6,10,0.0,19.861149,15,10.741817,-1.2440392,15.50203,3.285765
id_2000_k15,6,11,0.0,19.861149,15,9.7873955,-3.2830017,16.118801,3.4719713
id_2000_k15,7,0,0.0,19.825787,15,7.3380685,-1.465411,17.104883,4.6095996
id_2000_k15,7,1,0.0,19.825787,15,7.3281584,-3.3693395,15.686815,3.5711727
id_2000_k15,7,2,0.0,19.825787,15,5.4356055,-5.9116817,15.506145,3.2971418
id_2000_k15,7,3,0.0,19.825787,15,9.522995,-3.3253138,16.110643,3.4749668
id_2000_k15,7,4,0.0,19.825787,15,9.994242,-5.981416,16.169664,3.6414247
id_2000_k15,7,5,0.0,19.825787,15,6.1595855,-2.396794,15.447168,4.4015136
id_2000_k15,7,6,0.0,19.825787,15,10.72094,-1.2329531,15.833133,3.3287785
id_2000_k15,7,7,0.0,19.825787,15,9.647775,-2.454615,15.941102,3.3380003
id_2000_k15,7,8,0.0,19.825787,15,9.937894,-5.9391193,16.532356,4.651021
id_2000_k15,7,9,0.0,19.825787,15,7.571017,-3.1815941,15.625206,3.6512728
id_2000_k15,7,10,0.0,19.825787,15,10.725416,-1.2296845,15.525884,3.3214042
id_2000_k15,7,11,0.0,19.825787,15,9.763659,-3.2248971,16.061953,3.4164395
id_2000_k15,4,0,0.1388888888888889,11.891063,15,9.258936,-0.74380904,7.664253,5.137919
id_2000_k15,4,1,0.1388888888888889,11.891063,15,10.081789,0.3427987,6.2691445,5.161997
id_2000_k15,4,2,0.1388888888888889,11.891063,15,8.859994,-0.75089926,6.8398666,5.8449826
id_2000_k15,4,3,0.1388888888888889,11.891063,15,9.19087,-0.8880859,7.787578,5.249556
id_2000_k15,4,4,0.1388888888888889,11.891063,15,9.223422,-0.80104166,7.322156,5.047556
id_2000_k15,4,5,0.1388888888888889,11.891063,15,9.520594,0.2866449,5.8566275,5.762842
id_2000_k15,4,6,0.1388888888888889,11.891063,15,8.6155615,-0.5264662,7.3192863,5.946152
id_2000_k15,4,7,0.1388888888888889,11.891063,15,9.714245,-0.0958591,6.663553,5.3911686
id_2000_k15,4,8,0.1388888888888889,11.891063,15,9.353873,-1.440993,7.7611585,4.859961
id_2000_k15,4,9,0.1388888888888889,11.891063,15,9.955104,0.24632812,5.733226,5.440211
id_2000_k15,4,10,0.1388888888888889,11.891063,15,9.999699,0.15148903,6.140176,5.172748
id_2000_k15,4,11,0.1388888888888889,11.891063,15,9.95209,-0.3652088,6.6154723,5.326279
id_2000_k15,5,0,0.1388888888888889,11.956396,15,8.612503,-1.3052586,8.464684,5.5283837
id_2000_k15,5,1,0.1388888888888889,11.956396,15,10.118915,0.90043765,6.1201777,4.7812324
id_2000_k15,5,2,0.1388888888888889,11.956396,15,9.29206,0.24237345,6.4941845,5.7403393
id_2000_k15,5,3,0.1388888888888889,11.956396,15,9.177871,-1.0729976,7.7418656,5.2790847
id_2000_k15,5,4,0.1388888888888889,11.956396,15,9.191965,-0.6907515,7.326817,5.0537148
id_2000_k15,5,5,0.1388888888888889,11.956396,15,9.240359,-1.0015609,7.19434,5.108936
id_2000_k15,5,6,0.1388888888888889,11.956396,15,9.881484,-0.4926327,6.735789,5.4500403
id_2000_k15,5,7,0.1388888888888889,11.956396,15,8.943734,-1.7731556,8.624428,5.230317
id_2000_k15,5,8,0.1388888888888889,11.956396,15,8.350083,-0.3922696,7.9284277,5.9455533
id_2000_k15,5,9,0.1388888888888889,11.956396,15,8.271249,-0.12529266,7.6079583,5.8349953
id_2000_k15,5,10,0.1388888888888889,11.956396,15,8.32001,-0.43920353,7.682325,5.954386
id_2000_k15,5,11,0.1388888888888889,11.956396,15,9.418468,-1.3939381,8.695603,5.7453914
id_2000_k15,6,0,0.1388888888888889,11.955907,15,8.614497,-1.2209917,8.337306,5.4642577
id_2000_k15,6,1,0.1388888888888889,11.955907,15,10.056809,0.30759546,6.421886,5.1413183
id_2000_k15,6,2,0.1388888888888889,11.955907,15,9.530237,0.53848153,5.3121467,5.9018154
id_2000_k15,6,3,0.1388888888888889,11.955907,15,9.093411,-0.15203798,6.234385,5.810035
id_2000_k15,6,4,0.1388888888888889,11.955907,15,8.149121,-0.39599437,7.8451767,5.9936204
id_2000_k15,6,5,0.1388888888888889,11.955907,15,9.533211,0.13784924,6.1251616,5.76041
id_2000_k15,6,6,0.1388888888888889,11.955907,15,8.245938,-0.7263622,7.4718018,5.5268316
id_2000_k15,6,7,0.1388888888888889,11.955907,15,8.422562,-1.1817471,8.265061,5.5190063
id_2000_k15,6,8,0.1388888888888889,11.955907,15,10.015179,-0.07671165,7.0467515,4.799453
id_2000_k15,6,9,0.1388888888888889,11.955907,15,9.723014,0.10359402,6.29907,5.205097
id_2000_k15,6,10,0.1388888888888889,11.955907,15,8.8698635,-0.34456185,6.560459,5.9666657
id_2000_k15,6,11,0.1388888888888889,11.955907,15,9.486402,-0.17159307,6.8947144,5.3774695
id_2000_k15,7,0,0.1388888888888889,12.131845,15,8.609234,-1.5533205,8.84264,5.826075
id_2000_k15,7,1,0.1388888888888889,12.131845,15,10.0541935,0.27856782,6.4313,5.0893016
id_2000_k15,7,2,0.1388888888888889,12.131845,15,9.375778,-2.2839541,8.172371,5.6269865
id_2000_k15,7,3,0.1388888888888889,12.131845,15,8.241362,-1.3080039,8.680855,5.5180483
id_2000_k15,7,4,0.1388888888888889,12.131845,15,7.5519996,-1.2740569,9.636783,5.7512145
id_2000_k15,7,5,0.1388888888888889,12.131845,15,9.740336,0.087285206,6.5432115,4.992322
id_2000_k15,7,6,0.1388888888888889,12.131845,15,9.984405,-0.03128059,6.572055,5.395793
id_2000_k15,7,7,0.1388888888888889,12.131845,15,8.363495,-1.2241373,8.612281,5.492706
id_2000_k15,7,8,0.1388888888888889,12.131845,15,7.7580094,-1.0605984,9.272427,5.9176884
id_2000_k15,7,9,0.1388888888888889,12.131845,15,8.651668,-1.673881,7.4310074,5.2756886
